"interaction_pairs","interaction","value","scram_mean","scram_sd","p_val","cell_type1","cell_type2","interact_ratio","p_val_adj"
"B-cells-activated_Cancer-Basal/Cycl-pat4","TFPI_SDC4",0.742266190884372,0.178732787135164,0.098967041474902,6.1993198352539e-09,"B-cells-activated","Cancer-Basal/Cycl-pat4",4.15293804109396,7.05969427163304e-07
"Cancer-Transitional-pat4_Cancer-Basal/Cycl-pat4","TFPI_SDC4",0.718861969278904,0.174291425754323,0.177138294813414,0.00105509983330621,"Cancer-Transitional-pat4","Cancer-Basal/Cycl-pat4",4.12448269424449,0.0309960952953823
"mCAF-remodeling_Cancer-Basal/Cycl-pat4","TFPI_SDC4",0.840738502307358,0.173086604904431,0.141624887693256,1.21314912038262e-06,"mCAF-remodeling","Cancer-Basal/Cycl-pat4",4.85732851927836,8.99759279950675e-05
"iCAF-secretory_Cancer-Basal/Cycl-pat4","TFPI_SDC4",0.845812104498127,0.229079957158717,0.162277341817021,7.22073990729877e-05,"iCAF-secretory","Cancer-Basal/Cycl-pat4",3.69221347423298,0.00334540819340616
"T-cells-atypical_Cancer-Basal/Cycl-pat4","TFPI_SDC4",0.742947291267779,0.129865749118784,0.184085681644693,0.00043358463990939,"T-cells-atypical","Cancer-Basal/Cycl-pat4",5.72088711849829,0.0150623625517036
"T-cells-CD4-Treg_Cancer-Basal/Cycl-pat4","TFPI_SDC4",0.718861969278904,0.107441454525232,0.0831587587060166,9.72555369571637e-14,"T-cells-CD4-Treg","Cancer-Basal/Cycl-pat4",6.69073191958771,1.94921434829758e-11
"Cancer-Basal/Plastic-pat4_Cancer-Basal/Cycl-pat4","TFPI_SDC4",0.720225250850925,0.189970496201446,0.125330808343503,1.164094695838e-05,"Cancer-Basal/Plastic-pat4","Cancer-Basal/Cycl-pat4",3.79124793192724,0.000681432948748112
"mCAF-patient4-specific_Cancer-Basal/Cycl-pat4","TFPI_SDC4",0.874720206573223,0.142646473385381,0.156640692592029,1.47992908450245e-06,"mCAF-patient4-specific","Cancer-Basal/Cycl-pat4",6.13208434680354,0.000107725129171599
"apCAF-classical_LumProgenitors-shared","TFPI_SDC4",0.373119565417379,0.0717185862146021,0.060508794036629,3.16102400255147e-07,"apCAF-classical","LumProgenitors-shared",5.20255048392756,2.66483486706913e-05
"LumProgenitors-Cycl-pat4_LumProgenitors-Cycl-pat4","TFPI_SDC4",0.516664885565713,0.147320376591659,0.111656873845785,0.000470070962989899,"LumProgenitors-Cycl-pat4","LumProgenitors-Cycl-pat4",3.50708366024477,0.0161151031818911
"Myoepithelial_LumProgenitors-Cycl-pat4","TFPI_SDC4",0.538631911201558,0.101749411128501,0.104703763836585,1.5059961899766e-05,"Myoepithelial","LumProgenitors-Cycl-pat4",5.29371035397257,0.000856083176976691
"T-cells-CD8-effector_LumProgenitors-Cycl-pat4","TFPI_SDC4",0.544682950100938,0.0933185595697829,0.0859170756516077,7.46223972614146e-08,"T-cells-CD8-effector","LumProgenitors-Cycl-pat4",5.83681266204745,7.05463839656231e-06
"iCAF-secretory_LumProgenitors-Cycl-pat4","TFPI_SDC4",0.641261914974927,0.156632476127933,0.159380073941682,0.00118008418300153,"iCAF-secretory","LumProgenitors-Cycl-pat4",4.09405463558631,0.0338263368803241
"Endothelial_Myoepithelial","TFPI_SDC4",0.518003212527318,0.114117842780796,0.107074415685354,8.0970085527543e-05,"Endothelial","Myoepithelial",4.539195623618,0.00368437589813993
"iCAF-classical_PVL","TFPI_SDC4",0.303104605148834,0.10727024682227,0.0618563725923483,0.000772879268645332,"iCAF-classical","PVL",2.82561674022278,0.0241401247421553
"PVL_Cancer-Transitional-pat4","TFPI_SDC4",0.349185681120121,0.0856541986861779,0.0634533079427604,1.63960558582366e-05,"PVL","Cancer-Transitional-pat4",4.07669076911777,0.000921914228514551
"apCAF-classical_LumProgenitors-transitional-pat4","TFPI_SDC4",0.299553039121516,0.0399458166136124,0.0344292339054352,2.34257058195908e-14,"apCAF-classical","LumProgenitors-transitional-pat4",7.49898398670956,4.96012344619865e-12
"LumProgenitors-Cycl-pat4_Cancer-Basal/Plastic-pat4","TFPI_SDC4",0.493930844363167,0.134342384149548,0.0810527590370696,4.57221815119979e-06,"LumProgenitors-Cycl-pat4","Cancer-Basal/Plastic-pat4",3.67665683090251,0.000296334636088222
"Myoepithelial_Cancer-Basal/Plastic-pat4","TFPI_SDC4",0.515897869999012,0.0668948091191049,0.0946234777272207,1.04173408288499e-06,"Myoepithelial","Cancer-Basal/Plastic-pat4",7.71207627008048,7.85988917107897e-05
"Endothelial_Cancer-Basal/Plastic-pat4","TFPI_SDC4",0.792208812652558,0.169078591002742,0.213858198097796,0.0017855548512028,"Endothelial","Cancer-Basal/Plastic-pat4",4.68544721099381,0.0467596805039659
"mCAF-plastic_Cancer-Basal/Plastic-pat4","TFPI_SDC4",0.611102540796838,0.0969496717967717,0.0799135386251918,6.2199911887717e-11,"mCAF-plastic","Cancer-Basal/Plastic-pat4",6.30329664320933,9.26174236572589e-09
"PVL_Cancer-Basal/Plastic-pat4","TFPI_SDC4",0.729518170985713,0.102772856032153,0.176229269508482,0.000187971378981078,"PVL","Cancer-Basal/Plastic-pat4",7.0983545573306,0.00754178925522391
"apCAF-classical_Cancer-Basal/Plastic-pat4","TFPI_SDC4",0.615649141429572,0.143423503159315,0.103963751111417,2.78332034242545e-06,"apCAF-classical","Cancer-Basal/Plastic-pat4",4.29252617505591,0.000190684206151744
"mCAF-remodeling_Cancer-Basal/Plastic-pat4","TFPI_SDC4",0.613454271581612,0.188353889959421,0.118038466295383,0.000158271367205587,"mCAF-remodeling","Cancer-Basal/Plastic-pat4",3.25692382415768,0.00650983578060938
"Macrophages-monocyte-derived_Cancer-Basal/Plastic-pat4","TFPI_SDC4",0.5011565844279,0.107890142499187,0.105380103225282,9.50260779533085e-05,"Macrophages-monocyte-derived","Cancer-Basal/Plastic-pat4",4.64506369923162,0.00421057714811768
"PVL_Cancer-Basal/Cycl-pat4","TFPI_VLDLR",0.355615514638199,0.0743449809102859,0.0654971882298111,8.7586770373127e-06,"PVL","Cancer-Basal/Cycl-pat4",4.78331570314518,0.000529758691772946
"mCAF-remodeling_Cancer-Basal/Cycl-pat4","TFPI_VLDLR",0.239551615234098,0.0516971757574834,0.0557497982991799,0.000376388837583286,"mCAF-remodeling","Cancer-Basal/Cycl-pat4",4.63374665490159,0.0134144416896086
"Endothelial_LumProgenitors-shared","TFPI_VLDLR",0.339746758542341,0.11877854995103,0.0631151375029745,0.000231728820705102,"Endothelial","LumProgenitors-shared",2.86033765088405,0.00898866444528
"iCAF-classical_LumProgenitors-Cycl-pat4","TFPI_VLDLR",0.311412233411661,0.102972698753056,0.058422062404147,0.000179980267891677,"iCAF-classical","LumProgenitors-Cycl-pat4",3.02422134393578,0.00726755119709947
"PVL_Macrophages-immunoregulatory","TFPI_VLDLR",0.24851563623841,0.0632181229138936,0.0514724690044313,0.000159148717798097,"PVL","Macrophages-immunoregulatory",3.93108217681346,0.00653577257724365
"Endothelial_Endothelial","TFPI_VLDLR",0.31055657425752,0.0711996488075567,0.0746345578534114,0.000670513221879721,"Endothelial","Endothelial",4.36177115278917,0.021500480224541
"Endothelial_mCAF-plastic","TFPI_VLDLR",0.323674605836062,0.0467468807350485,0.0259407471650314,0,"Endothelial","mCAF-plastic",6.9239829641379,0
"iCAF-classical_T-cells-CD8-effector","TFPI_VLDLR",0.236561040433818,0.0455596000266191,0.0621019648657821,0.00105036119687785,"iCAF-classical","T-cells-CD8-effector",5.19234234487576,0.0308844770386739
"Endothelial_T-cells-CD8-effector","TFPI_VLDLR",0.3006310740994,0.0612552132798168,0.0654164365478761,0.000126471465552891,"Endothelial","T-cells-CD8-effector",4.90784470419037,0.00538064292330363
"mCAF-plastic_PVL","TFPI_VLDLR",0.137576908508908,0.0211585100842712,0.0143032967549055,2.22044604925031e-16,"mCAF-plastic","PVL",6.5022020908353,5.50923207228386e-14
"iCAF-classical_apCAF-classical","TFPI_VLDLR",0.236561040433818,0.0629942850529052,0.0557207488694028,0.000919913557818952,"iCAF-classical","apCAF-classical",3.75527780393323,0.0277610508236342
"Endothelial_apCAF-classical","TFPI_VLDLR",0.3006310740994,0.0703922557810024,0.0602836035530481,6.69260284577033e-05,"Endothelial","apCAF-classical",4.27079755811058,0.00313543859349788
"Endothelial_Cancer-Transitional-pat4","TFPI_VLDLR",0.363444928789574,0.0975260245352202,0.0784245293810298,0.000348493155797103,"Endothelial","Cancer-Transitional-pat4",3.72664558533626,0.0125870922696233
"PVL_Cancer-Transitional-pat4","TFPI_VLDLR",0.300754287122729,0.0669733139069966,0.0526663015162038,4.52078032064929e-06,"PVL","Cancer-Transitional-pat4",4.49065858590147,0.000293490294165159
"Endothelial_Cancer-Basal/Plastic-pat4","TFPI_VLDLR",0.402757235841726,0.0363243319099669,0.0347093276537944,0,"Endothelial","Cancer-Basal/Plastic-pat4",11.0878084926653,0
"mCAF-patient4-specific_mCAF-patient4-specific","TFPI_VLDLR",0.203004459421045,0.0366672738779238,0.0399722714894487,1.58210611040932e-05,"mCAF-patient4-specific","mCAF-patient4-specific",5.53639357256028,0.000893343497820611
"Cancer-Transitional-pat4_Cancer-Basal/Cycl-pat4","TGFA_EGFR",0.255232946409085,0.0429374792290956,0.0348669132743909,5.69024272145668e-10,"Cancer-Transitional-pat4","Cancer-Basal/Cycl-pat4",5.94429274823688,7.53353596600413e-08
"LumProgenitors-Cycl-pat4_LumProgenitors-Cycl-pat4","TGFA_EGFR",0.212207929233186,0.0746057996483195,0.0472880003948157,0.00180787163637153,"LumProgenitors-Cycl-pat4","LumProgenitors-Cycl-pat4",2.84438917930647,0.0472065187239695
"Cancer-Basal/Cycl-pat4_iCAF-classical","TGFA_EGFR",0.175635274378648,0.0447137735896698,0.0382486022912408,0.000309773602819807,"Cancer-Basal/Cycl-pat4","iCAF-classical",3.92799042170811,0.0114367346701254
"Cancer-Transitional-pat4_iCAF-classical","TGFA_EGFR",0.224943469012969,0.054371227384279,0.0362936749380475,1.30221761696081e-06,"Cancer-Transitional-pat4","iCAF-classical",4.13717842753738,9.59964637044661e-05
"T-cells-CD8-effector_Myoepithelial","TGFA_EGFR",0.17156063230219,0.0398560179314817,0.0352687134438669,9.41120305812948e-05,"T-cells-CD8-effector","Myoepithelial",4.30451011431015,0.00417700301842852
"Cancer-Basal/Cycl-pat4_iCAF-secretory","TGFA_EGFR",0.3847648621867,0.0606559669552273,0.0634656280836591,1.63794262597605e-07,"Cancer-Basal/Cycl-pat4","iCAF-secretory",6.34339672584414,1.45485242593967e-05
"LumProgenitors-shared_iCAF-secretory","TGFA_EGFR",0.358328420256091,0.0660587089335644,0.0646338345503698,3.06390826998459e-06,"LumProgenitors-shared","iCAF-secretory",5.42439333194452,0.000207644385767028
"LumProgenitors-Cycl-pat4_iCAF-secretory","TGFA_EGFR",0.422635779195079,0.0349901609856718,0.0356069787822427,0,"LumProgenitors-Cycl-pat4","iCAF-secretory",12.0787034780476,0
"iCAF-classical_iCAF-secretory","TGFA_EGFR",0.342490409144662,0.0777053457733775,0.0761136704962459,0.000251821962520049,"iCAF-classical","iCAF-secretory",4.40755273316089,0.00963523557619982
"Plasma-cells_iCAF-secretory","TGFA_EGFR",0.342490409144662,0.0896393813460562,0.0577439116654123,5.96578708422779e-06,"Plasma-cells","iCAF-secretory",3.82075828728074,0.000375275747278897
"mCAF-classical_iCAF-secretory","TGFA_EGFR",0.342490409144662,0.0551114218364551,0.0492234941615257,2.63762300889425e-09,"mCAF-classical","iCAF-secretory",6.21450867591501,3.17539801831116e-07
"Myoepithelial_iCAF-secretory","TGFA_EGFR",0.342490409144662,0.099375484320433,0.0625033759085135,5.0198856704764e-05,"Myoepithelial","iCAF-secretory",3.4464275720188,0.00244614285207872
"Endothelial_iCAF-secretory","TGFA_EGFR",0.347272844135589,0.0809876533561213,0.0726611472867555,0.000123788477876641,"Endothelial","iCAF-secretory",4.28797266922342,0.00528350382310942
"pDCs_iCAF-secretory","TGFA_EGFR",0.352344461690129,0.0766980943436681,0.062849699426307,5.77794756395633e-06,"pDCs","iCAF-secretory",4.59391416051809,0.000364801740302958
"mCAF-plastic_iCAF-secretory","TGFA_EGFR",0.354770514264242,0.0640768730708668,0.0649895296616893,3.85774527389415e-06,"mCAF-plastic","iCAF-secretory",5.53663899722258,0.00025505354195151
"PVL_iCAF-secretory","TGFA_EGFR",0.342490409144662,0.0618710564353767,0.0639280825493377,5.67770544523949e-06,"PVL","iCAF-secretory",5.53555133655085,0.000359162337650175
"B-cells-activated_iCAF-secretory","TGFA_EGFR",0.342490409144662,0.0677370960995933,0.0733510843825714,8.9935198994362e-05,"B-cells-activated","iCAF-secretory",5.05617200715398,0.00401874125327582
"Cancer-Transitional-pat4_iCAF-secretory","TGFA_EGFR",0.43407305682102,0.0650421762090671,0.0718723199481208,1.41421873545156e-07,"Cancer-Transitional-pat4","iCAF-secretory",6.67371668847251,1.27065680833447e-05
"mCAF-remodeling_iCAF-secretory","TGFA_EGFR",0.342490409144662,0.0880782426119456,0.0836870215858305,0.00118272081962367,"mCAF-remodeling","iCAF-secretory",3.88847914068408,0.0338860096769064
"B/T-mixed-patient4_iCAF-secretory","TGFA_EGFR",0.342490409144662,0.0552421215344741,0.0848235691735069,0.000354053735481141,"B/T-mixed-patient4","iCAF-secretory",6.19980550404694,0.0127631311171421
"Macrophages-monocyte-derived_iCAF-secretory","TGFA_EGFR",0.342490409144662,0.0705034337039639,0.0868005482646292,0.000863760800439817,"Macrophages-monocyte-derived","iCAF-secretory",4.8577833894267,0.0263435643995164
"Cancer-Basal/Plastic-pat4_iCAF-secretory","TGFA_EGFR",0.43670294194244,0.0415377227621823,0.0508168565706434,3.77475828372553e-15,"Cancer-Basal/Plastic-pat4","iCAF-secretory",10.5134059573442,8.55171789238296e-13
"mCAF-patient4-specific_iCAF-secretory","TGFA_EGFR",0.342490409144662,0.037749572099242,0.0460533170800428,1.83117965235624e-11,"mCAF-patient4-specific","iCAF-secretory",9.07269645982397,2.92646467806465e-09
"LumProgenitors-Cycl-pat4_Cancer-Basal/Plastic-pat4","TGFA_EGFR",0.269740522831555,0.0715466452604673,0.0654104628732863,0.00122275785798187,"LumProgenitors-Cycl-pat4","Cancer-Basal/Plastic-pat4",3.77013515937132,0.034816103922156
"Cancer-Transitional-pat4_Cancer-Basal/Plastic-pat4","TGFA_EGFR",0.281177800457497,0.0622159562704199,0.0641275324992189,0.00031952551524228,"Cancer-Transitional-pat4","Cancer-Basal/Plastic-pat4",4.51938405053786,0.0117391850950563
"Cancer-Basal/Plastic-pat4_Cancer-Basal/Plastic-pat4","TGFA_EGFR",0.283807685578916,0.0440875997325397,0.0435069490569843,1.79491915774932e-08,"Cancer-Basal/Plastic-pat4","Cancer-Basal/Plastic-pat4",6.43735851578796,1.89370172738853e-06
"LumProgenitors-shared_Cancer-Basal/Cycl-pat4","TGFA_ERBB2",0.346204515340924,0.0792177336691724,0.0895821676910908,0.00143956622993002,"LumProgenitors-shared","Cancer-Basal/Cycl-pat4",4.3702905814844,0.0395892289028681
"iCAF-classical_Cancer-Basal/Cycl-pat4","TGFA_ERBB2",0.330366504229496,0.0713978261889463,0.0820784195414141,0.000802113123656079,"iCAF-classical","Cancer-Basal/Cycl-pat4",4.62712272717125,0.0248462691372345
"pDCs_Cancer-Basal/Cycl-pat4","TGFA_ERBB2",0.340220556774962,0.0604446073550489,0.0834352187524451,0.00039939795708388,"pDCs","Cancer-Basal/Cycl-pat4",5.62863374687046,0.0140830276025535
"mCAF-plastic_Cancer-Basal/Cycl-pat4","TGFA_ERBB2",0.342646609349076,0.0666817467089618,0.0622365375239734,4.62225395680971e-06,"mCAF-plastic","Cancer-Basal/Cycl-pat4",5.13853679995196,0.000299058435381009
"B-cells-activated_Cancer-Basal/Cycl-pat4","TGFA_ERBB2",0.330366504229496,0.0560945701941153,0.050017529640162,2.08477038965427e-08,"B-cells-activated","Cancer-Basal/Cycl-pat4",5.88945602196901,2.17269464060751e-06
"Cancer-Transitional-pat4_Cancer-Basal/Cycl-pat4","TGFA_ERBB2",0.421949151905854,0.0999680642340073,0.0972674586440251,0.000466038003650082,"Cancer-Transitional-pat4","Cancer-Basal/Cycl-pat4",4.22083947647667,0.0160037952092867
"iCAF-secretory_Cancer-Basal/Cycl-pat4","TGFA_ERBB2",0.330366504229496,0.0302693907549345,0.0398682150443829,2.58681964737661e-14,"iCAF-secretory","Cancer-Basal/Cycl-pat4",10.9142105602386,5.44493057239539e-12
"T-cells-CD4-Treg_Cancer-Basal/Cycl-pat4","TGFA_ERBB2",0.330366504229496,0.0630941178854556,0.0845854668498254,0.000789412081262819,"T-cells-CD4-Treg","Cancer-Basal/Cycl-pat4",5.23609038847743,0.0245381854678874
"LumProgenitors-transitional-pat4_Cancer-Basal/Cycl-pat4","TGFA_ERBB2",0.36037888072367,0.0370054239940182,0.031961695198827,0,"LumProgenitors-transitional-pat4","Cancer-Basal/Cycl-pat4",9.73854213322684,0
"LumProgenitors-Cycl-pat4_LumProgenitors-shared","TGFA_ERBB2",0.230099160920248,0.061467336872441,0.0544753739720598,0.000982205970442518,"LumProgenitors-Cycl-pat4","LumProgenitors-shared",3.74343794001937,0.0292588009451729
"T-cells-atypical_LumProgenitors-shared","TGFA_ERBB2",0.157256032818491,0.0407792930580968,0.025654234805308,2.80932625063013e-06,"T-cells-atypical","LumProgenitors-shared",3.8562716767663,0.000192373373721669
"Cancer-Basal/Plastic-pat4_LumProgenitors-shared","TGFA_ERBB2",0.244166323667608,0.0401826568807961,0.0559765688083334,0.000134169645489068,"Cancer-Basal/Plastic-pat4","LumProgenitors-shared",6.07641063635837,0.00565377264135798
"LumProgenitors-shared_LumProgenitors-Cycl-pat4","TGFA_ERBB2",0.256679567793033,0.0688723837695439,0.050694340632527,0.00010582168309381,"LumProgenitors-shared","LumProgenitors-Cycl-pat4",3.72688665244863,0.00461761452716175
"LumProgenitors-Cycl-pat4_LumProgenitors-Cycl-pat4","TGFA_ERBB2",0.320986926732021,0.0520438158059433,0.0723916746891679,0.000101557234310268,"LumProgenitors-Cycl-pat4","LumProgenitors-Cycl-pat4",6.16762859835049,0.00445929721319222
"Plasma-cells_LumProgenitors-Cycl-pat4","TGFA_ERBB2",0.240841556681604,0.0422374398553415,0.0423120414749451,1.34090338699266e-06,"Plasma-cells","LumProgenitors-Cycl-pat4",5.70208699927031,9.85958372788724e-05
"mCAF-plastic_LumProgenitors-Cycl-pat4","TGFA_ERBB2",0.253121661801185,0.0413786917631209,0.0565611294555774,9.06965448683739e-05,"mCAF-plastic","LumProgenitors-Cycl-pat4",6.1171982732132,0.00404768482422276
"T-cells-CD8-effector_LumProgenitors-Cycl-pat4","TGFA_ERBB2",0.259026405807464,0.0468433312426362,0.044995730883086,1.20483882004585e-06,"T-cells-CD8-effector","LumProgenitors-Cycl-pat4",5.52963247779658,8.94061092813055e-05
"LumProgenitors-transitional-pat4_LumProgenitors-Cycl-pat4","TGFA_ERBB2",0.270853933175779,0.0580249776103186,0.0676032828222715,0.000821383766691941,"LumProgenitors-transitional-pat4","LumProgenitors-Cycl-pat4",4.66788518204637,0.0253275793609928
"Cancer-Basal/Plastic-pat4_Plasma-cells","TGFA_ERBB2",0.113150662547503,0.0138879260595277,0.0124412168656359,7.7715611723761e-16,"Cancer-Basal/Plastic-pat4","Plasma-cells",8.14741251231509,1.86543649701897e-13
"apCAF-classical_Myoepithelial","TGFA_ERBB2",0.133780968891874,0.0305159759711001,0.0350548668180913,0.00161054863777632,"apCAF-classical","Myoepithelial",4.38396494408601,0.043193823252784
"LumProgenitors-shared_LumProgenitors-transitional-pat4","TGFA_ERBB2",0.18504694132753,0.0367925224684177,0.0340203519326973,6.56835083967522e-06,"LumProgenitors-shared","LumProgenitors-transitional-pat4",5.02947144997662,0.000409743175829732
"Cancer-Basal/Cycl-pat4_Cancer-Basal/Plastic-pat4","TGFA_ERBB2",0.292371394537069,0.0644442877645387,0.0746061909296641,0.00112504145040759,"Cancer-Basal/Cycl-pat4","Cancer-Basal/Plastic-pat4",4.53680853150727,0.0325806272896116
"pDCs_Cancer-Basal/Plastic-pat4","TGFA_ERBB2",0.259950994040498,0.041318236965403,0.0630793452047107,0.000264135586370617,"pDCs","Cancer-Basal/Plastic-pat4",6.29143480294581,0.0100122329467493
"mCAF-plastic_Cancer-Basal/Plastic-pat4","TGFA_ERBB2",0.262377046614612,0.0406691639036393,0.0455566469423975,5.67552419505901e-07,"mCAF-plastic","Cancer-Basal/Plastic-pat4",6.45149841871062,4.52918908603272e-05
"Cancer-Transitional-pat4_Cancer-Basal/Plastic-pat4","TGFA_ERBB2",0.34167958917139,0.040553978040797,0.0416671445858417,2.47024622979097e-13,"Cancer-Transitional-pat4","Cancer-Basal/Plastic-pat4",8.42530389565389,4.7827457574078e-11
"T-cells-atypical_Cancer-Basal/Plastic-pat4","TGFA_ERBB2",0.257399183443692,0.0576964644531354,0.0582397527659994,0.000302931463671885,"T-cells-atypical","Cancer-Basal/Plastic-pat4",4.46126440993221,0.0112221217969256
"LumProgenitors-transitional-pat4_Cancer-Basal/Plastic-pat4","TGFA_ERBB2",0.280109317989206,0.068056766642663,0.0589555748326964,0.000161066028481316,"LumProgenitors-transitional-pat4","Cancer-Basal/Plastic-pat4",4.11581877610995,0.00660676714409543
"Cancer-Basal/Cycl-pat4_Cancer-Basal/Cycl-pat4","TGFA_ERBB3",0.207658736812535,0.0495380422622444,0.0504526261219071,0.000862078242177544,"Cancer-Basal/Cycl-pat4","Cancer-Basal/Cycl-pat4",4.19190438962508,0.0262997536952045
"LumProgenitors-Cycl-pat4_Cancer-Basal/Cycl-pat4","TGFA_ERBB3",0.245529653820915,0.0523055251269709,0.066837750543911,0.00192043873453618,"LumProgenitors-Cycl-pat4","Cancer-Basal/Cycl-pat4",4.6941437491526,0.0494868932498021
"LumProgenitors-transitional-pat4_Cancer-Basal/Cycl-pat4","TGFA_ERBB3",0.195396660264672,0.0406293924929568,0.0376796915907747,2.0002984074563e-05,"LumProgenitors-transitional-pat4","Cancer-Basal/Cycl-pat4",4.80924395555617,0.00110239470051253
"LumProgenitors-Cycl-pat4_LumProgenitors-shared","TGFA_ERBB3",0.262421266885874,0.0289487034165245,0.0227987548844334,0,"LumProgenitors-Cycl-pat4","LumProgenitors-shared",9.06504388504248,0
"Endothelial_LumProgenitors-shared","TGFA_ERBB3",0.187058331826383,0.0529224828574384,0.0463155335751111,0.00188897374417807,"Endothelial","LumProgenitors-shared",3.53457210861172,0.0488379967121938
"mCAF-remodeling_LumProgenitors-shared","TGFA_ERBB3",0.182275896835457,0.034503975601624,0.0355641757139954,1.6258835319527e-05,"mCAF-remodeling","LumProgenitors-shared",5.28275057170158,0.000915041087295654
"Cancer-Basal/Plastic-pat4_LumProgenitors-shared","TGFA_ERBB3",0.276488429633234,0.0584533621845531,0.0741475889398579,0.00163812387124773,"Cancer-Basal/Plastic-pat4","LumProgenitors-shared",4.73006888398114,0.0437658868169743
"iCAF-classical_LumProgenitors-Cycl-pat4","TGFA_ERBB3",0.196959343194663,0.0290955326859291,0.027572520562244,5.71350966538375e-10,"iCAF-classical","LumProgenitors-Cycl-pat4",6.76940152018301,7.56199808653732e-08
"Plasma-cells_LumProgenitors-Cycl-pat4","TGFA_ERBB3",0.196959343194663,0.0428062081910733,0.0523442021677873,0.00161482719395067,"Plasma-cells","LumProgenitors-Cycl-pat4",4.60118640538071,0.0432651432322583
"Cancer-Basal/Plastic-pat4_LumProgenitors-Cycl-pat4","TGFA_ERBB3",0.29117187599244,0.0806471207718319,0.0646762873680122,0.000566855663388544,"Cancer-Basal/Plastic-pat4","LumProgenitors-Cycl-pat4",3.6104435372991,0.0187489977639151
"LumProgenitors-shared_LumProgenitors-transitional-pat4","TGFA_ERBB3",0.317230026043215,0.0543484683080768,0.0711319247248483,0.000109645116425194,"LumProgenitors-shared","LumProgenitors-transitional-pat4",5.83696350456433,0.00476160984069185
"LumProgenitors-Cycl-pat4_LumProgenitors-transitional-pat4","TGFA_ERBB3",0.381537384982204,0.0399958598941131,0.0488343717634776,1.33693056625361e-12,"LumProgenitors-Cycl-pat4","LumProgenitors-transitional-pat4",9.53942197998251,2.39037146412974e-10
"Plasma-cells_LumProgenitors-transitional-pat4","TGFA_ERBB3",0.301392014931787,0.0802107656828981,0.0739372920218386,0.00138818549763542,"Plasma-cells","LumProgenitors-transitional-pat4",3.75750078391344,0.0384532689845877
"mCAF-classical_LumProgenitors-transitional-pat4","TGFA_ERBB3",0.301392014931787,0.114179094293813,0.062964844803174,0.00147311618196333,"mCAF-classical","LumProgenitors-transitional-pat4",2.63964271914984,0.040309618369668
"Myoepithelial_LumProgenitors-transitional-pat4","TGFA_ERBB3",0.301392014931787,0.0547963549787502,0.0460335085484073,4.23372921165566e-08,"Myoepithelial","LumProgenitors-transitional-pat4",5.50022013414333,4.18865826887941e-06
"pDCs_LumProgenitors-transitional-pat4","TGFA_ERBB3",0.311246067477254,0.0455424817005792,0.051187703836329,1.04713224757802e-07,"pDCs","LumProgenitors-transitional-pat4",6.83419207419466,9.64968820520809e-06
"T-cells-CD8-effector_LumProgenitors-transitional-pat4","TGFA_ERBB3",0.319576864057647,0.0384307375398922,0.0549215320170478,1.53538414093823e-07,"T-cells-CD8-effector","LumProgenitors-transitional-pat4",8.31565784356642,1.37087869726628e-05
"Cancer-Transitional-pat4_LumProgenitors-transitional-pat4","TGFA_ERBB3",0.392974662608145,0.034824227382431,0.0592820496416231,7.63605068065942e-10,"Cancer-Transitional-pat4","LumProgenitors-transitional-pat4",11.2845192024677,9.9041616079548e-08
"T-cells-CD4-Treg_LumProgenitors-transitional-pat4","TGFA_ERBB3",0.301392014931787,0.0576541980465883,0.0636229194088376,6.38182244759866e-05,"T-cells-CD4-Treg","LumProgenitors-transitional-pat4",5.22758142760468,0.00301395171934205
"Cancer-Basal/Plastic-pat4_LumProgenitors-transitional-pat4","TGFA_ERBB3",0.395604547729564,0.0637762666639703,0.0838766857196441,3.80845641207994e-05,"Cancer-Basal/Plastic-pat4","LumProgenitors-transitional-pat4",6.20300573274316,0.00193156378712086
"pDCs_Cancer-Basal/Plastic-pat4","TGFA_ERBB3",0.24279657880301,0.058507550925928,0.0346163724935122,5.08238661156568e-08,"pDCs","Cancer-Basal/Plastic-pat4",4.14983322597791,4.95489230660052e-06
"mCAF-plastic_Cancer-Basal/Plastic-pat4","TGFA_ERBB3",0.245222631377124,0.0485964733221556,0.0338402463591548,3.11575265588004e-09,"mCAF-plastic","Cancer-Basal/Plastic-pat4",5.04609932806224,3.71751119282366e-07
"Cancer-Transitional-pat4_Cancer-Basal/Plastic-pat4","TGFA_ERBB3",0.324525173933902,0.0451078217143086,0.0524345088135161,4.94093673752971e-08,"Cancer-Transitional-pat4","Cancer-Basal/Plastic-pat4",7.19443239776216,4.83020913627704e-06
"iCAF-secretory_Cancer-Basal/Plastic-pat4","TGFA_ERBB3",0.232942526257544,0.0669115841744233,0.0537001671155737,0.000994686442783665,"iCAF-secretory","Cancer-Basal/Plastic-pat4",3.4813482468195,0.0295605460055625
"Cancer-Basal/Plastic-pat4_Cancer-Basal/Plastic-pat4","TGFA_ERBB3",0.327155059055321,0.0752949998947667,0.0684047363334233,0.000115746725220078,"Cancer-Basal/Plastic-pat4","Cancer-Basal/Plastic-pat4",4.3449772164494,0.00499059253974619
"LumProgenitors-shared_Cancer-Basal/Cycl-pat4","TGFB2_ACVR1",0.194509594615069,0.056819132163739,0.0363325831070675,7.54073779503095e-05,"LumProgenitors-shared","Cancer-Basal/Cycl-pat4",3.42331160663524,0.00347302888103397
